% Model,2DGGEM.mph
% Version,COMSOL 6.2.0.415
% Date,"Dec 5 2024, 14:54"
% Dimension,2
% Nodes,4930
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,m
% x,y,es.Ex (V/m),es.Ey (V/m)
-0.021599999999999994,-0.02,-1.1886735679918677E-4,3.7690179021886543
-0.029038223641357205,-0.011179774536260165,4.456600063515883,0.5275730245333708
-0.03,-0.010588235294117645,4.787170267261611,-4.8625292129678144E-5
-0.028076524061569838,-0.011770448915105099,4.118913362649139,1.0442055377072805
-0.027115076672931417,-0.012367108195139231,3.7688888276355343,1.547462817756811
-0.026159394544478343,-0.01294097010982643,3.42192508144864,2.032551532071198
-0.025233920047595268,-0.01348689741443147,3.0829149959937525,2.48485170123449
-0.024357297136119827,-0.014135595117327664,2.6899840501700254,2.8830469681284305
-0.023431668428473773,-0.014890296514106754,2.2454154232958587,3.2695526376236352
-0.022807860414903337,-0.01607116557928284,1.6516122496503691,3.453933561564375
-0.022209422122073885,-0.01708258518122099,1.173722051910934,3.6335852394974033
-0.02160642528739569,-0.018058652731805156,0.7450053717039987,3.816654273561453
-0.021003064787945423,-0.019029556779657345,0.3540193487510422,4.005243815671503
-0.020399999999999995,-0.02,-1.2171204229553349E-4,4.2055143785608395
-0.029036981850853127,-0.010001418155311081,5.110182418182055,0.5382259774009001
-0.03,-0.009411764705882347,5.443980514349536,-8.27377272537196E-5
-0.028074980031338053,-0.010591723659861142,4.768524364600482,1.0686182551677552
-0.02711275729816445,-0.011184198124271523,4.4148590877087655,1.589224327027994
-0.02614910752211162,-0.011773694062871097,4.050072015787962,2.0970384643657565
-0.02519725474519521,-0.012360867545077018,3.6742673423202916,2.5802408392863496
-0.024242002234418514,-0.012969319004084346,3.2757313794183083,3.039888020574169
-0.023314320685418763,-0.013634280387427578,2.844455537981849,3.449468272530492
-0.022497829419994085,-0.014181101625412145,2.484663789870281,3.7861632784741444
-0.022175301143693996,-0.015125125695967396,2.011410387498442,3.825429709613728
-0.021609607068882146,-0.016114281699969375,1.5244277030245008,3.964038121638628
-0.02100809654729859,-0.017088099241776174,1.0794256266929585,4.113385791228538
-0.0204051464545965,-0.018058646796964253,0.67683051112761,4.264098079418454
-0.01980231175587182,-0.019029227202288664,0.3167735569852174,4.422585123890106
-0.019199999999999995,-0.02,-1.1831381136692471E-4,4.595818340409731
-0.029036463615861752,-0.008824297475747778,5.773582112402056,0.5446176936323953
-0.03,-0.008235294117647052,6.10788122573734,-1.1774253833311359E-4
-0.02807376848015818,-0.00941377891237117,5.432385071387434,1.0870292482328112
-0.027111586907151288,-0.010005265000210211,5.078106213013398,1.6243996496734396
-0.026149268593884462,-0.010596948912442374,4.707902765751477,2.152609999892995
-0.025187051320570263,-0.01119404241184792,4.316703647041976,2.665374227653889
-0.02421262716281471,-0.011798502906051287,3.902320856194496,3.162096588613604
-0.023136593629367357,-0.012399770654191065,3.46080168659087,3.6829217116708355
-0.022212336982940888,-0.013168567868556106,2.9405555214165786,4.059653539012948
-0.02228728630236818,-0.012332356819365658,3.3847173543851494,4.143951744540228
-0.021537477022036323,-0.014152597307836265,2.369156291432798,4.239978547353076
-0.02098425249060425,-0.01513736969629674,1.8572585221728464,4.3415134673103495
-0.020404657505830266,-0.016115310083608142,1.389002139437049,4.444896955936095
-0.019806186735697645,-0.01708731457264924,0.9679478670921168,4.5526073658217
-0.019203943054120872,-0.01805818702871888,0.5957694533111463,4.665470560120023
-0.018601716238568124,-0.01902897260839151,0.2730871184634578,4.789669869820782
-0.017999999999999995,-0.020000000000000004,-1.0589723103023609E-4,4.932105884962135
-0.029035931971958067,-0.007647437115366539,6.441514858424746,0.5452840621079229
-0.03,-0.007058823529411757,6.771857759317013,-1.5271122744516438E-4
-0.028072724912676313,-0.008236509122446825,6.106088316840842,1.0958904120070774
-0.027110310035236784,-0.008826723489388422,5.757658364717692,1.648584846885222
-0.026148774890503605,-0.009420028625768415,5.388972239383594,2.198199255369384
-0.023288736298636887,-0.01122187019354674,4.129251544052487,3.7407655554071155
-0.025188642708506553,-0.010017263200924543,4.995176621911362,2.7374899769158496
-0.024229947442546796,-0.010626502499806631,4.56941106127782,3.2572306614663904
-0.022355932161815025,-0.011608540949324354,3.785559085331721,4.215286632854652
-0.021479730687317934,-0.012252279962981654,3.2911830608974233,4.582403460699675
-0.02095741287528176,-0.01321390469778238,2.7130809220124594,4.6676618574850695
-0.020377842790493587,-0.014175336203302155,2.168739291190619,4.753103443281632
-0.01979598692125597,-0.015144171407271352,1.6718032197166597,4.819148741844976
-0.01920264431337605,-0.01611564408926153,1.2261856508241975,4.879651907273523
-0.018603739837531677,-0.01708651468948904,0.8359819745396319,4.941637070116154
-0.01800244442468246,-0.018057534722804053,0.5017656793480808,5.012347832858196
-0.017401060859890665,-0.019028656103387373,0.22331708415409568,5.098681182023226
-0.016799999999999995,-0.02,-8.231673406550778E-5,5.206982853970582
-0.0290356361830993,-0.006470746170405612,7.10584027537064,0.5381132537808665
-0.03,-0.005882352941176464,7.42652320102644,-1.8508768267929318E-4
-0.028071832211181886,-0.007059488355935663,6.783007428044313,1.0912628123514396
-0.02710889197543707,-0.007648893494704839,6.44805364364253,1.6559212690792282
-0.026146939939181327,-0.008240372605713524,6.091560375752753,2.226696321270979
-0.02518704095903393,-0.008834317862986107,5.706270687091745,2.7954598395258192
-0.022364532067811464,-0.010539345135064972,4.405462507042743,4.371945433366158
-0.023278780979788177,-0.010034937036693437,4.829857562027745,3.882789280562925
-0.02423055151318307,-0.009431184301269413,5.2871042110287805,3.3517733371686282
-0.021400499850252323,-0.011037694342642967,3.945401224705902,4.855273035819326
-0.02063299660367912,-0.01150517928668783,3.5180183569173176,5.1885125784935155
-0.02029561891035782,-0.012321114252962208,3.0123735218346326,5.177053555935566
-0.01979232656809953,-0.01322373723650951,2.4658386940313597,5.2062452851804375
-0.019198757505570044,-0.014180612633990222,1.9288570314675333,5.237898938306037
-0.018602081763190233,-0.015146381159584277,1.4505550918406585,5.250916157219099
-0.01800272321029856,-0.016115741197658746,1.0353290174412786,5.2582483040965124
-0.017402288031650035,-0.017086273951479287,0.6841802081468167,5.270403984363408
-0.016801423146995356,-0.01805720779184132,0.39582894138203395,5.296160826489726
-0.01620059094204553,-0.019028495056358737,0.16829884739443735,5.342367957250928
-0.015599999999999996,-0.02,-4.804681568722676E-5,5.414161332149665
-0.02903549602353228,-0.005294150889452826,7.755982018780974,0.5212248172086484
-0.03,-0.0047058823529411665,8.060175675745958,-2.1199506992590025E-4
-0.02807127307260442,-0.005882632644743734,7.453733201934424,1.068998915161417
-0.02710766350273784,-0.006471610838875517,7.14135366134384,1.639956716998718
-0.02614487814050907,-0.007061507127055309,6.807511769909681,2.2287990036549905
-0.02518366594083106,-0.007652808612610174,6.441979466802738,2.827505113310615
-0.024226374469295087,-0.008243141073057209,6.0382367256901235,3.4244618200518637
-0.021367093871421532,-0.00992345789404804,4.61538395785866,5.094422148594693
-0.022326142315064745,-0.009396421358401625,5.114979021769561,4.562633974304938
-0.02327384781087273,-0.008828675956080527,5.593596048932576,4.006959209437217
-0.02031517349180039,-0.010488702730494185,4.02548538803862,5.6211926864703
-0.019708712823730823,-0.01143937206018849,3.3170149704804737,5.708182881961936
-0.01915953149879179,-0.012300204397341837,2.725545729739816,5.737102451066954
-0.018616944715419834,-0.013216380071463436,2.1670086184074067,5.711763339646091
-0.018007211310698913,-0.014177773675146022,1.6414172705871113,5.675963941937614
-0.01740367587272555,-0.015145619751225357,1.1918817861685025,5.623171781672123
-0.01680237567811201,-0.01611530338305577,0.8176008037935448,5.570546131522515
-0.016201442265643958,-0.017085890775002888,0.5151150532050114,5.529966977077933
-0.015600781715373586,-0.01805698369618676,0.28038964464524785,5.5096420868729945
-0.015000293201207415,-0.019028409022157498,0.10959411327563225,5.515038061340562
-0.014399999999999998,-0.02,-3.7014970632280133E-6,5.549240176811384
-0.029035456185768544,-0.004117647765591227,8.379041789759146,0.49293687756310806
-0.03,-0.0035294117647058747,8.659054400595542,-2.304640719579254E-4
-0.02807100468303894,-0.004705948670746908,8.106210586464263,1.0253155027721967
-0.027106886053022333,-0.005294558233624403,7.82675910799358,1.5942872551386682
-0.026143298617949274,-0.005883740796938947,7.527156719771798,2.195163780393876
-0.02518062906868887,-0.006473605650315537,7.194491544049385,2.820659888160908
-0.024220981484232806,-0.007062274806262724,6.818298140253326,3.459304206459231
-0.023266248132198696,-0.007645635104183156,6.392153872238379,4.096706097367005
-0.020443825680215532,-0.00930021918111182,4.823523214013661,5.841444445340578
-0.021370426063049675,-0.008777844104164502,5.383668788661425,5.306585884052556
-0.022315958018560036,-0.008219073956094223,5.913450441988253,4.717945944074173
-0.01958184568889935,-0.009631899032900558,4.3576407781609054,6.3306909445294055
-0.019105726063930132,-0.010428792105379616,3.6977972786439905,6.363676887460755
-0.018549790309884327,-0.011344584348021597,2.995065772789482,6.3460618778060605
-0.017993795665258397,-0.012256038414905787,2.367650667610794,6.277277669992823
-0.017417077591639157,-0.01320305029786136,1.7999003379505645,6.170028563207167
-0.01680473041564868,-0.014174598136751485,1.3018492421154406,6.0477824278598655
-0.01620298056210331,-0.015144200264050995,0.8976331334035036,5.920707739643022
-0.015601682698785957,-0.016114565138408043,0.5770410115921093,5.8056037479792515
-0.015000855222386979,-0.017085513074492024,0.333179016450267,5.712412593384692
-0.014400396276299068,-0.018056823801251887,0.15920401887532445,5.647341581327083
-0.013800131180451702,-0.019028360899162048,0.049418292403874485,5.613309601937161
-0.013199999999999996,-0.02,4.858353589535606E-5,5.610522100126588
-0.029035451470867377,-0.002941176470588225,8.96023130100316,0.4519638744951573
-0.03,-0.002352941176470575,9.207816372491488,-2.376330553383984E-4
-0.028070917256394438,-0.0035294164604105552,8.726041659167466,0.9570712275975971
-0.027106510395688694,-0.0041177647964762846,8.49035754951513,1.513278133439839
-0.026142392800858796,-0.004706469319792252,8.237854669838972,2.117018799214218
-0.025178779418687913,-0.005295585944911447,7.953050331286295,2.762349946872554
-0.024216629387345215,-0.005884382256522818,7.621112785832051,3.439591389082256
-0.02325872593493758,-0.006469362737910572,7.230439658058544,4.133751988113725
-0.01948435896421782,-0.008682961119701899,4.9953159327596515,6.703210536417412
-0.02230462923120059,-0.00704789233391935,6.7718984762644725,4.828366187868674
-0.020414650933818654,-0.00816288972808455,5.645995627370492,6.134499087055279
-0.02135591619843344,-0.007614330404639432,6.242735473895475,5.502730711581872
-0.029035451470867377,-0.0017647058823529287,9.483415042877462,0.3975686357504003
-0.029999999999999995,-0.0011764705882352823,9.690225535166876,-2.3147207937176107E-4
-0.029035451470867373,-5.88235294117633E-4,9.93191310382028,0.329712479198671
-0.03,1.3877787807814457E-17,10.090009945959535,-2.1134934033946584E-4
-0.0074,-0.0015,-386.80742556104144,-241.19222662124025
-0.0074,-0.0013,-614.9460865095834,748.6323602086826
-0.007599433262928067,-0.0014076551725608593,-342.2401999538299,174.51372264834382
-0.007623544189192395,-0.0015940950038212144,-241.4571150209391,27.513660986134283
-0.0077996823997348455,-0.0015043641721923762,-197.2641882210961,120.06750099446144
-0.007801713808747475,-0.001690016284063033,-165.76227058182874,57.454217791757465
-0.007181578637316911,-0.0013,-4.624991688676126,866.2619505351116
-0.0072610012538984825,-0.001112718061272434,-50.813630754559654,811.5221398692281
-0.0074617851738030165,-0.001134068713326555,-173.68319462757233,626.0890234154259
-0.007432791593399195,-9.807457987691646E-4,28.543286738887918,654.1076620162803
-0.007045894269134951,-0.0011605448072944183,-7.124177486169515,834.8154899367452
-0.006924178087095412,-0.0012999999999999997,0.006596982736210981,835.5584329749117
-0.006824903221455428,-0.0011396519924550294,-1.531895793375753,833.0535599676181
-0.007658888089001147,-0.001758439900076534,-174.20182804651412,4.848920751719566
-0.007490297883305118,-0.0017185204458527357,-181.65362281534854,-52.615136929216135
-0.007794460384324068,-0.0018880419462520266,-129.54104262898448,26.509133079321405
-0.008008951586620686,-0.00182631529698695,-112.33917750305284,61.27965444066077
-0.007181578637316912,-0.0015,-4.893685324536705,-156.89603894678154
-0.007289085154701004,-0.001703021968726466,-108.22752525182648,-121.82549754676289
-0.007054648972212724,-0.0017211252128809108,-41.59602096035491,-94.86002469060651
-0.006924178087095412,-0.0015,-0.6944795225826681,-90.90681047511782
-0.007996456725750167,-0.002071498917019277,-92.49874484926477,37.05147051742938
-0.006647269744905558,-0.0013,0.022604716376193264,832.5483311669477
-0.006554019038216061,-0.0011340497520874447,-0.24715044763547667,832.180989688626
-0.00637030017220116,-0.0013,0.00392472094108598,832.095466346976
-0.006794433934177081,-0.0017451884896599226,-21.973014975408105,-68.30024845154342
-0.006647269744905555,-0.0015,-0.15079045169219304,-63.025679713590144
-0.018529765702490306,-0.009314701344680801,4.18703125005656,7.156516187193881
-0.01794906836677559,-0.01035349311599206,3.2834981241853582,7.0686913390645145
-0.017380322795172275,-0.011293767520227246,2.5458152554410702,6.935772878856174
-0.016801499236497625,-0.012239648305109003,1.9046110173102875,6.7546441319138735
-0.016205395460326465,-0.013204107129354258,1.3585604420928383,6.5449685047695185
-0.015603569726824954,-0.014172609950195052,0.917031603007708,6.330607404386157
-0.015002038899839537,-0.015143085881576444,0.5747082980445691,6.129182475971471
-0.014401034381384861,-0.016113985404324033,0.3210641432901949,5.953886209406267
-0.01380046449333839,-0.01708524344794502,0.14513514948933123,5.812053261967267
-0.013200184329553265,-0.018056725526699614,0.03740157986713225,5.706599410403618
-0.012600053368719452,-0.019028336422620407,-0.009419975901537944,5.636932763014329
-0.011999999999999997,-0.02,1.048170576959014E-4,5.599736039407305
-0.029035451470867377,5.882352941176634E-4,10.28946267322083,0.24914377054426792
-0.03,0.0011764705882353135,10.39180891715632,-1.7820016198063135E-4
-0.02903545147086738,0.0017647058823529584,10.54121045840299,0.1573924502333354
-0.03,0.0023529411764706028,10.582109729189701,-1.3445657782836426E-4
-0.028070902941734754,-0.002352941176470577,9.2969950879711,0.8620996425432005
-0.027106379276182226,-0.002941190078730935,9.115719260443662,1.3925644623919349
-0.026141980966707126,-0.0035295785523606505,8.923268045410639,1.9869620240903565
-0.018492418864489667,-0.008114453233688715,5.076681077488359,7.693478089689264
-0.025177827168433822,-0.004118247713667528,8.702169882334013,2.641387348073364
-0.024214407635146706,-0.004706990326588024,8.43413773370502,3.348650770577214
-0.02325337141426922,-0.005294176240827764,8.101533534740431,4.096324171202558
-0.0222944926661736,-0.005878126751392678,7.6881784786882355,4.8682120462460405
-0.019443138471985776,-0.0075670947267818195,5.881946816149489,7.082952712068718
-0.021340484320506024,-0.006454580395167515,7.182980548052776,5.640453515940986
-0.020389918339113265,-0.007020343733990541,6.579325283111622,6.388069667816882
-0.028070902941734754,-0.0011764705882352808,9.801680469029455,0.7395305060143084
-0.028070902941734754,1.5927607540169864E-17,10.222512346121526,0.5900430751545246
-0.008253618731211004,-0.0020085965644203343,-77.25958939090465,57.09032736745894
-0.008238592924904517,-0.0017318387995236746,-87.02225130519334,84.11876507039587
-0.008001358528850502,-0.001608041886730775,-128.63450641386996,98.95006404930594
-0.007600072847550089,-0.0012298780999633768,-252.7345084046577,367.94077145489683
-0.007789883350218758,-0.0013190137089813222,-190.06263331022902,214.13314125860816
-0.007986801061461263,-0.0014096194356214415,-128.94207277662125,149.45561052250662
-0.007615060174167312,-0.001047001606627799,-66.65028560797198,440.4485202354663
-0.007607206382973273,-8.69822206819566E-4,90.65621033980649,368.1255777760554
-0.0074,-8.0E-4,405.72198296817004,644.6110822475381
-0.007268283504092724,-9.357262342706414E-4,15.594301893466763,798.6333829156259
-0.007034763398271768,-9.872673274564714E-4,-4.717112418424514,829.0477943687907
-0.0062774380778829455,-0.0011338584845963133,-0.04266232081394605,832.0313995491323
-0.0060933305994967605,-0.0013,6.817110919602258E-4,832.01667160268
-0.005999758327268175,-0.0011335197809726634,-0.007436439387693857,832.0054412899739
-0.0058163610267923625,-0.0012999999999999997,1.162405122294644E-4,832.0029216599946
-0.005722336183884929,-0.001133400294812434,-0.0012989330928689924,832.0009484425356
-0.005539391454087965,-0.0013,2.000616987056997E-5,832.0005116407336
-0.005445062277670353,-0.001133385767444725,-2.269794209439624E-4,832.0001655454512
-0.005262421881383567,-0.0013,3.4540676665528736E-6,832.0000894106533
-0.005167823040218695,-0.0011333938928303898,-3.9873578420686805E-5,832.0000287909608
-0.006740654702221017,-9.622301969027762E-4,-0.779200612925043,831.5103335291511
-0.006463710105585009,-9.685084015112282E-4,-0.1447407353465735,831.9270550035434
-0.017679092214901847,-0.008566920099610902,4.325995941622649,8.124152524025488
-0.007585100700547312,-0.0019016073079524051,-133.4057049583447,-16.84570104112822
-0.007405645536737743,-0.0018572912004510584,-122.5197511396893,-64.00515096019653
-0.007724782381889225,-0.002094140366646316,-102.15607319373328,7.305148982616309
-0.00720712554256853,-0.001928739450532539,-77.8507405377705,-67.1321517479778
-0.0069467961555023635,-0.0019818993852258908,-45.86216844376901,-58.65158332333161
-0.00788352794397038,-0.002284389586157062,-80.17028289038565,18.9032758028457
-0.008192162500459491,-0.002337755756583643,-66.3169249715407,35.43742238727065
-0.006518838524714364,-0.001756850222780883,-13.143331682813193,-51.93496195177676
-0.0063703001722011585,-0.0015,-0.06003939775600505,-47.99302449492959
-0.006674872120632068,-0.002011256117071849,-28.878578528492113,-48.86956987943413
-0.004985452308679169,-0.0013,5.526649164167373E-7,832.0000147840218
-0.004890586445825454,-0.0011333913105574449,-8.213668451162448E-6,832.000004377157
-0.004708482735974771,-0.0013000000000000002,-1.6497807564584533E-7,831.9999976420781
-0.004613350507678336,-0.0011333907944419417,-8.572953883382676E-6,831.9999970454502
-0.0030466652997483824,-0.0013,-0.005756117661538458,831.8295953610668
-0.0029233342882259887,-0.0011446021041755978,-0.2563846396611211,831.8151720913337
-0.003221519136008259,-0.0011344843771399363,-0.04393676258867648,831.9759602204105
-0.0033236348724527804,-0.0013,-0.0015078878502284472,831.9690534995724
-0.0035030715716958907,-0.001133638049627349,-0.007836608046498364,831.9958445460888
-0.0036006044451571775,-0.0013,-2.7922158053354226E-4,831.9945638170481
-0.00378126012602222,-0.001133444382675676,-0.001377998236781271,831.9992768015867
-0.0038775740178615768,-0.0013000000000000002,-4.9474583647707564E-5,831.9990482925405
-0.004058742678730895,-0.0011334666492019598,-2.410564325619665E-4,831.999873846683
-0.004154543590565975,-0.0013,-8.703137627047731E-6,831.9998335329275
-0.004336112582031613,-0.0011333889398334415,-4.233444561426344E-5,831.9999781784177
-0.004431513163270373,-0.0013,-1.51335147486991E-6,831.9999713271677
-0.01735269988827504,-0.009404299487778694,3.5604599312878698,7.899856614288873
-0.016772796379315575,-0.010339931486242572,2.6974448101061554,7.709331576548375
-0.01619064901036083,-0.011282971870909085,1.9597407031963907,7.441072175543037
-0.015600493298496339,-0.01223780792400319,1.3489068251853535,7.13132428884239
-0.015002697652446342,-0.013202738713742355,0.8637869919845045,6.811434794138954
-0.014402127140692078,-0.01417165869383582,0.49726682580028775,6.507605634728872
-0.01380112329346834,-0.015142552149014025,0.2348705821172666,6.236965356115511
-0.013200527759778985,-0.016113708764204485,0.060614709778858966,6.009050045734749
-0.012600219794868688,-0.017085118484617214,-0.04007810110519294,5.826745896231768
-0.012000077971365564,-0.018056679807305503,-0.07876249009038212,5.68847966398615
-0.011400019934057974,-0.019028325699974428,-0.0637047471919135,5.589456913401418
-0.010799999999999997,-0.02,1.59316027523874E-4,5.522523136614969
-0.02903545147086738,0.0029411764705882526,10.674638846801356,0.056672170467990966
-0.03,0.0035294117647059024,10.65006740561301,-8.369575724268923E-5
-0.02903545147086738,0.004117647058823548,10.68031800616594,-0.05029455005183762
-0.03,0.004705882352941195,10.58811605167624,-3.0059086969439857E-5
-0.02807090419166658,0.0011764699631108698,10.542824512303715,0.41596496484401574
-0.028070902941734754,0.002352941176470606,10.747963472002603,0.22117068496604672
-0.02710635441260213,-0.0017647058823529293,9.68456011034055,1.2295671593071027
-0.026141836017787533,-0.0023529648149494494,9.56416242476804,1.7997040865127747
-0.02517747061480338,-0.00294135591878333,9.422070083465385,2.4486043855691157
-0.01739407649571753,-0.007573840739342968,4.999682351003612,8.92357144903568
-0.01845764978601902,-0.006982309383029126,6.085533799319783,8.192743597924931
-0.02421347439147435,-0.003529901518404196,9.237725964216194,3.1724559471815326
-0.023250707624114117,-0.0041182421614391635,8.988719814318642,3.9629890417088007
-0.02229124326143188,-0.00470428794439465,8.652880223822264,4.804941764823902
-0.021333660774357416,-0.005286989005946021,8.208577141775653,5.678976898185579
-0.019431193619936216,-0.00641957124639031,6.944781791011956,7.3988962297585195
-0.020382765447418287,-0.005858848116668348,7.643426854367239,6.552724240750044
-0.02710635441260213,-5.882352941176319E-4,10.177625611703528,1.0239807742387617
-0.027106371667163096,5.88229945022353E-4,10.575892523339895,0.7780741174955162
-0.008561530000617398,-0.0022121462125980888,-53.05588963696806,52.711521693370024
-0.008577456198417452,-0.0026152548704591596,-44.56867184172928,37.50297406310338
-0.008528985925231778,-0.001873272004402111,-58.79032691990263,72.88377920835283
-0.008466296033472862,-0.0015845845563992782,-60.80427723966293,97.7261044416179
-0.008196111663685694,-0.0014966902643521432,-90.61036392469714,118.09907638663209
-0.0078011144489303,-0.001128922493256086,-104.13801714892446,281.74953269616043
-0.007987820222664165,-0.001211483165176303,-95.05262003069397,197.986132458881
-0.008150259051938783,-0.001319093284297192,-84.456044432163,150.74350573211427
-0.007599681215684596,-6.906887270017267E-4,153.312942455716,241.07111404240325
-0.0078079410518756215,-9.42886047999553E-4,-9.888837507435795,284.9978424531514
-0.007801991971583041,-7.563397174700535E-4,57.62451124438038,243.55408783775866
-0.0074,-6.0E-4,127.39346484691343,25.459993097717597
-0.007180539289387653,-8.0E-4,1.1834684550182903,826.1761181012924
-0.006922067547712116,-8.0E-4,-0.0696378388405492,829.2292566429519
-0.006183660269232483,-9.671129019429022E-4,-0.02436923994114674,831.9873969421054
-0.005905595674335674,-9.66790744577208E-4,-0.0042549073974195535,831.9978022055335
-0.0056279465072154285,-9.667253984615085E-4,-7.423553247273654E-4,831.9996162882339
-0.005350428159615627,-9.66727152354152E-4,-1.2956093135585434E-4,831.9999330451374
-0.005072902067494413,-9.667330011224752E-4,-2.2972060226796504E-5,831.9999885890329
-0.00479539616040222,-9.667286771858297E-4,-6.19846233954983E-6,831.9999996026145
-0.006644383273841972,-8.0E-4,-0.025860186299648074,831.4522216739846
-0.00636661423472169,-7.999999999999999E-4,-0.005149699415521051,831.9024790204709
-0.004517892777218324,-9.667276042935314E-4,-1.3654465343885628E-5,832.000009072079
-0.004240390019388932,-9.667273369695525E-4,-7.444715747813764E-5,832.0000539754514
-0.003962714248277763,-9.668066260409332E-4,-4.2669200038858435E-4,832.0003096590161
-0.001970345801970462,-9.35100693260496E-4,-194.92292097648127,771.9866287266468
-0.002,-8.0E-4,-523.9416359492621,772.4933909853659
-0.0021312533662395427,-9.22205146169693E-4,-64.6101908647141,854.3352215263469
-0.0018188049195340399,-8.548934323789161E-4,-182.71920485026985,520.248750873354
-0.001834441092011529,-6.826150074021256E-4,-188.06329221433646,308.2435256850047
-0.0016695072516279847,-7.294397924040751E-4,-59.15498530659365,388.2898712039277
-0.0036848553334295968,-9.667501644094567E-4,-0.0024506236447905394,832.0017784569676
-0.0023599557127696935,-0.0011588343059498601,-8.49831647184999,823.8485620577964
-0.002361608776100095,-9.77649277102402E-4,-12.17143443295574,837.0905934061532
-0.0026156409150484387,-0.0011172538802886535,-2.256114565389591,830.913487446577
-0.0026146052322742405,-9.382458964469435E-4,-1.7293360513901717,833.5412003032654
-0.003406355651876993,-9.662336520507354E-4,-0.014215708828383336,832.010281526108
-0.0028458557887366016,-9.630823521391632E-4,-0.5150754120277483,832.3587658706598
